# Japanese candidate prior for offline ranking.
# Format: reading<TAB>candidate<TAB>priority
# priority: 3=move forward by up to 3 positions, 2=up to 2, 1=up to 1.
# Curated general vocabulary and common inflections; no external corpus text is included.
# Entries: 2000
ちがう	違う	3
ちかかった	近かった	1
ちかく	近く	1
ちかくて	近くて	1
ちかくない	近くない	1
ちがった	違った	1
ちから	力	2
ちず	地図	2
ちち	父	2
ちゅうい	注意	2
ちゅういした	注意した	1
ちゅういして	注意して	1
ちゅういしました	注意しました	1
ちゅういします	注意します	1
ちゅういする	注意する	1
ちゅうし	中止	2
ちゅうしした	中止した	1
ちゅうしして	中止して	1
ちゅうししました	中止しました	1
ちゅうしします	中止します	1
ちゅうしする	中止する	1
ちゅうしゃじょう	駐車場	2
ちゅうもん	注文	3
ちょうし	調子	2
ちょうせい	調整	2
ちょうせいした	調整した	1
ちょうせいして	調整して	1
ちょうせいしました	調整しました	1
ちょうせいします	調整します	1
ちょうせいする	調整する	1
ちょうど	ちょうど	2
ついか	追加	3
ついかした	追加した	1
ついかして	追加して	1
ついかしました	追加しました	1
ついかします	追加します	1
ついかする	追加する	1
ついた	着いた	1
つうち	通知	3
つうやく	通訳	1
つかいました	使いました	1
つかいます	使います	1
つかう	使う	3
つかった	使った	1
つかれた	疲れた	1
つかれて	疲れて	1
つかれない	疲れない	1
つかれました	疲れました	1
つかれます	疲れます	1
つかれる	疲れる	2
つぎ	次	3
つきました	着きました	1
つきます	着きます	1
つく	着く	2
つくえ	机	2
つくった	作った	1
つくりました	作りました	1
つくります	作ります	1
つくる	作る	3
つけた	付けた	1
つけて	付けて	1
つけない	付けない	1
つけました	付けました	1
つけます	付けます	1
つける	付ける	2
つごう	都合	3
つたえた	伝えた	1
つたえて	伝えて	1
つたえない	伝えない	1
つたえました	伝えました	1
つたえます	伝えます	1
つたえる	伝える	3
つづく	続く	2
つづけた	続けた	1
つづけて	続けて	1
つづけない	続けない	1
つづけました	続けました	1
つづけます	続けます	1
つづける	続ける	3
つつみました	包みました	1
つつみます	包みます	1
つつむ	包む	2
つつんだ	包んだ	1
つないだ	繋いだ	1
つなぎました	繋ぎました	1
つなぎます	繋ぎます	1
つなぐ	繋ぐ	2
つま	妻	2
つよい	強い	2
つよかった	強かった	1
つよく	強く	1
つよくて	強くて	1
つよくない	強くない	1
て	手	2
ていし	停止	2
ていしした	停止した	1
ていしして	停止して	1
ていししました	停止しました	1
ていしします	停止します	1
ていしする	停止する	1
でーた	データ	3
てーぶる	テーブル	2
でかける	出かける	2
できた	できた	1
できて	できて	1
できない	できない	3
できました	できました	1
できます	できます	1
できる	できる	3
です	です	3
てすと	テスト	3
でた	出た	1
てつだいました	手伝いました	1
てつだいます	手伝います	1
てつだう	手伝う	2
てつだった	手伝った	1
てつづき	手続き	2
でて	出て	1
でない	出ない	1
でました	出ました	1
でます	出ます	1
でる	出る	2
てんいん	店員	2
てんき	天気	3
でんき	電気	3
でんしゃ	電車	3
てんぷ	添付	3
でんわ	電話	3
でんわした	電話した	1
でんわして	電話して	1
でんわしました	電話しました	1
でんわします	電話します	1
でんわする	電話する	2
どう	どう	3
どういたしまして	どういたしまして	2
どうが	動画	3
どうぐ	道具	2
どうして	どうして	2
とうちゃく	到着	2
とうちゃくした	到着した	1
とうちゃくして	到着して	1
とうちゃくしました	到着しました	1
とうちゃくします	到着します	1
とうちゃくする	到着する	1
どうりょう	同僚	2
とうろく	登録	3
とうろくした	登録した	1
とうろくして	登録して	1
とうろくしました	登録しました	1
とうろくします	登録します	1
とうろくする	登録する	1
とおい	遠い	2
とおかった	遠かった	1
とおく	遠く	1
とおくて	遠くて	1
とおくない	遠くない	1
とき	時	2
ときどき	時々	2
とけい	時計	2
どこ	どこ	3
ところ	ところ	3
とし	年	1
としょかん	図書館	2
とじる	閉じる	2
とった	取った	1
とっぷ	トップ	1
とても	とても	3
とどく	届く	2
とどけた	届けた	1
とどけて	届けて	1
とどけない	届けない	1
とどけました	届けました	1
とどけます	届けます	1
とどける	届ける	2
となり	隣	2
とびました	飛びました	1
とびます	飛びます	1
とぶ	飛ぶ	2
とまと	トマト	2
とまる	止まる	1
とめた	止めた	1
とめて	止めて	1
とめない	止めない	1
とめました	止めました	1
とめます	止めます	1
とめる	止める	2
とも	友	1
ともだち	友達	3
とり	鳥	2
とりました	取りました	1
とります	取ります	1
とる	取る	2
どれ	どれ	3
とんだ	飛んだ	1
どんな	どんな	2
ないた	泣いた	1
ないよう	内容	3
なおした	直した	1
なおしました	直しました	1
なおします	直します	1
なおす	直す	2
なおった	直った	1
なおりました	直りました	1
なおります	直ります	1
なおる	直る	2
なか	中	2
ながい	長い	2
ながかった	長かった	1
ながく	長く	1
ながくて	長くて	1
ながくない	長くない	1
なかま	仲間	2
なきました	泣きました	1
なきます	泣きます	1
なく	泣く	2
なぜ	なぜ	3
なつ	夏	2
なった	なった	1
なつやすみ	夏休み	2
なに	何	3
なまえ	名前	3
ならいました	習いました	1
ならいます	習います	1
ならう	習う	2
ならった	習った	1
ならびました	並びました	1
ならびます	並びます	1
ならぶ	並ぶ	2
ならべた	並べた	1
ならべて	並べて	1
ならべない	並べない	1
ならべました	並べました	1
ならべます	並べます	1
ならべる	並べる	2
ならんだ	並んだ	1
なりました	なりました	1
なります	なります	1
なる	なる	3
なれた	慣れた	1
なれて	慣れて	1
なれない	慣れない	1
なれました	慣れました	1
なれます	慣れます	1
なれる	慣れる	2
におい	匂い	1
にぎった	握った	1
にぎりました	握りました	1
にぎります	握ります	1
にぎる	握る	2
にく	肉	2
にげた	逃げた	1
にげて	逃げて	1
にげない	逃げない	1
にげました	逃げました	1
にげます	逃げます	1
にげる	逃げる	2
にちようび	日曜日	3
にもつ	荷物	3
にゅーす	ニュース	3
にゅうりょく	入力	3
にゅうりょくした	入力した	1
にゅうりょくして	入力して	1
にゅうりょくしました	入力しました	1
にゅうりょくします	入力します	1
にゅうりょくする	入力する	1
にわ	庭	2
ぬいだ	脱いだ	1
ぬぎました	脱ぎました	1
ぬぎます	脱ぎます	1
ぬぐ	脱ぐ	2
ねこ	猫	2
ねた	寝た	1
ねだん	値段	3
ねっと	ネット	3
ねて	寝て	1
ねない	寝ない	1
ねました	寝ました	1
ねます	寝ます	1
ねむい	眠い	2
ねむかった	眠かった	1
ねむく	眠く	1
ねむくて	眠くて	1
ねむくない	眠くない	1
ねる	寝る	2
ねん	年	2
のこった	残った	1
のこりました	残りました	1
のこります	残ります	1
のこる	残る	2
のった	乗った	1
のみました	飲みました	1
のみます	飲みます	1
のむ	飲む	3
のりました	乗りました	1
のります	乗ります	1
のりもの	乗り物	1
のる	乗る	2
のんだ	飲んだ	1
はいった	入った	1
はいりました	入りました	1
はいります	入ります	1
はいる	入る	2
はこびました	運びました	1
はこびます	運びます	1
はこぶ	運ぶ	2
はこんだ	運んだ	1
はしった	走った	1
はじめ	初め	1
はじめた	始めた	1
はじめて	始めて	1
はじめて	初めて	3
はじめない	始めない	1
はじめました	始めました	1
はじめます	始めます	1
はじめる	始める	3
ばしょ	場所	3
はしりました	走りました	1
はしります	走ります	1
はしる	走る	2
ばす	バス	3
ぱすわーど	パスワード	3
ぱそこん	パソコン	3
はたけ	畑	1
はたらいた	働いた	1
はたらきました	働きました	1
はたらきます	働きます	1
はたらく	働く	2
はっそう	発送	2
はっそうした	発送した	1
はっそうして	発送して	1
はっそうしました	発送しました	1
はっそうします	発送します	1
はっそうする	発送する	1
はっぴょう	発表	2
はっぴょうした	発表した	1
はっぴょうしました	発表しました	1
はっぴょうします	発表します	1
はっぴょうする	発表する	1
はなし	話	3
はなした	話した	1
はなしました	話しました	1
はなします	話します	1
はなす	話す	3
はなび	花火	2
はは	母	2
はやい	早い	2
はやかった	早かった	1
はやく	早く	3
はやくて	早くて	1
はやくない	早くない	1
はらいました	払いました	1
はらいます	払います	1
はらう	払う	2
はらった	払った	1
はる	春	2
はれた	晴れた	1
はれて	晴れて	1
はれない	晴れない	1
はれました	晴れました	1
はれます	晴れます	1
はれる	晴れる	2
ぱん	パン	3
ばんごう	番号	3
はんたい	反対	2
はんばい	販売	2
ひ	日	1
ぴあの	ピアノ	2
ひくい	低い	2
ひくかった	低かった	1
ひくく	低く	1
ひくくて	低くて	1
ひくくない	低くない	1
ひこうき	飛行機	3
ひざ	膝	1
ひだり	左	3
ひつよう	必要	3
ひと	人	3
ひどい	ひどい	2
ひどかった	ひどかった	1
ひどく	ひどく	1
ひどくて	ひどくて	1
ひどくない	ひどくない	1
ひま	暇	2
びょういん	病院	3
びょうき	病気	3
ひょうじ	表示	3
ひらいた	開いた	1
ひらきました	開きました	1
ひらきます	開きます	1
ひらく	開く	3
ひる	昼	3
ひろい	広い	2
ひろかった	広かった	1
ひろく	広く	1
ひろくて	広くて	1
ひろくない	広くない	1
ふぁいる	ファイル	3
ふうふ	夫婦	2
ふえる	増える	2
ふぉるだ	フォルダ	3
ふく	服	2
ふせいだ	防いだ	1
ふせぎました	防ぎました	1
ふせぎます	防ぎます	1
ふせぐ	防ぐ	2
ふつう	普通	2
ぶぶん	部分	2
ふゆ	冬	2
ぷらん	プラン	2
ふるい	古い	3
ふるかった	古かった	1
ふるく	古く	1
ふるくて	古くて	1
ふるくない	古くない	1
ぷれぜんと	プレゼント	2
ぶんしょう	文章	2
ぶんるい	分類	1
ぺーじ	ページ	3
へった	減った	1
へりました	減りました	1
へります	減ります	1
へる	減る	2
へん	辺	1
へんかん	変換	3
へんかんした	変換した	1
へんかんしました	変換しました	1
へんかんします	変換します	1
へんかんする	変換する	1
べんきょう	勉強	2
べんきょうした	勉強した	1
べんきょうしました	勉強しました	1
べんきょうします	勉強します	1
べんきょうする	勉強する	1
へんこう	変更	3
へんこうした	変更した	1
へんこうしました	変更しました	1
へんこうします	変更します	1
へんこうする	変更する	1
へんしゅう	編集	2
へんしゅうした	編集した	1
へんしゅうしました	編集しました	1
へんしゅうします	編集します	1
へんしゅうする	編集する	1
へんしん	返信	3
へんしんした	返信した	1
へんしんしました	返信しました	1
へんしんします	返信します	1
へんしんする	返信する	1
べんとう	弁当	2
べんり	便利	3
ほうこう	方向	2
ほうこく	報告	3
ほうこくした	報告した	1
ほうこくしました	報告しました	1
ほうこくします	報告します	1
ほうこくする	報告する	1
ほうほう	方法	3
ほうもん	訪問	2
ほうもんした	訪問した	1
ほうもんしました	訪問しました	1
ほうもんします	訪問します	1
ほうもんする	訪問する	1
ほーむ	ホーム	2
ほしい	欲しい	3
ほしかった	欲しかった	1
ほしく	欲しく	1
ほしくて	欲しくて	1
ほしくない	欲しくない	1
ほぞん	保存	3
ほぞんした	保存した	1
ほぞんしました	保存しました	1
ほぞんします	保存します	1
ほぞんする	保存する	1
ぼたん	ボタン	3
ほてる	ホテル	3
ほとんど	ほとんど	2
ほめた	褒めた	1
ほめて	褒めて	1
ほめない	褒めない	1
ほめました	褒めました	1
ほめます	褒めます	1
ほめる	褒める	2
ほん	本	2
ほんだな	本棚	2
ほんとう	本当	3
まえ	前	3
まけた	負けた	1
まけて	負けて	1
まけない	負けない	1
まけました	負けました	1
まけます	負けます	1
まける	負ける	2
まご	孫	1
まずい	まずい	2
まずかった	まずかった	1
まずく	まずく	1
まずくて	まずくて	1
まずくない	まずくない	1
また	また	3
まだ	まだ	3
まち	町	2
まちがえた	間違えた	1
まちがえて	間違えて	1
まちがえない	間違えない	1
まちがえました	間違えました	1
まちがえます	間違えます	1
まちがえる	間違える	2
まちました	待ちました	1
まちます	待ちます	1
まつ	待つ	3
まった	待った	1
まど	窓	2
まなびました	学びました	1
まなびます	学びます	1
まなぶ	学ぶ	2
まなんだ	学んだ	1
まもった	守った	1
まもりました	守りました	1
まもります	守ります	1
まもる	守る	2
まよいました	迷いました	1
まよいます	迷います	1
まよう	迷う	2
まよった	迷った	1
まるい	丸い	2
まるかった	丸かった	1
まるく	丸く	1
まるくて	丸くて	1
まるくない	丸くない	1
まわした	回した	1
まわしました	回しました	1
まわします	回します	1
まわす	回す	2
まんなか	真ん中	2
みがいた	磨いた	1
みがきました	磨きました	1
みがきます	磨きます	1
みがく	磨く	2
みぎ	右	3
みじかい	短い	2
みじかかった	短かった	1
みじかく	短く	1
みじかくて	短くて	1
みじかくない	短くない	1
みず	水	3
みせ	店	2
みせいねん	未成年	1
みせた	見せた	1
みせて	見せて	1
みせない	見せない	1
みせました	見せました	1
みせます	見せます	1
みせる	見せる	2
みた	見た	1
みち	道	3
みつけた	見つけた	1
みつけて	見つけて	1
みつけない	見つけない	1
みつけました	見つけました	1
みつけます	見つけます	1
みつける	見つける	2
みて	見て	1
みとめた	認めた	1
みとめて	認めて	1
みとめない	認めない	1
みとめました	認めました	1
みとめます	認めます	1
みとめる	認める	2
みない	見ない	1
みなさん	皆さん	3
みました	見ました	1
みます	見ます	1
みみ	耳	2
みらい	未来	2
みる	見る	3
みんな	みんな	3
むかえた	迎えた	1
むかえて	迎えて	1
むかえない	迎えない	1
むかえました	迎えました	1
むかえます	迎えます	1
むかえる	迎える	2
むずかしい	難しい	3
むずかしかった	難しかった	1
むずかしく	難しく	1
むずかしくて	難しくて	1
むずかしくない	難しくない	1
むすこ	息子	2
むすめ	娘	2
むり	無理	3
め	目	2
めーる	メール	3
めっせーじ	メッセージ	3
めにゅー	メニュー	3
めも	メモ	3
もう	もう	3
もくてき	目的	2
もくようび	木曜日	3
もし	もし	2
もじ	文字	3
もちました	持ちました	1
もちます	持ちます	1
もちろん	もちろん	3
もつ	持つ	2
もった	持った	1
もでる	モデル	2
もどした	戻した	1
もどしました	戻しました	1
もどします	戻します	1
もどす	戻す	2
もどった	戻った	1
もとめた	求めた	1
もとめて	求めて	1
もとめない	求めない	1
もとめました	求めました	1
もとめます	求めます	1
もとめる	求める	2
もどりました	戻りました	1
もどります	戻ります	1
もどる	戻る	3
もの	もの	2
もらいました	もらいました	1
もらいます	もらいます	1
もらう	もらう	2
もらった	もらった	1
もんだい	問題	3
やいた	焼いた	1
やきました	焼きました	1
やきます	焼きます	1
やく	焼く	2
やさい	野菜	2
やさしい	優しい	2
やさしかった	優しかった	1
やさしく	優しく	1
やさしくて	優しくて	1
やさしくない	優しくない	1
やすい	安い	2
やすかった	安かった	1
やすく	安く	1
やすくて	安くて	1
やすくない	安くない	1
やすみ	休み	3
やすみました	休みました	1
やすみます	休みます	1
やすむ	休む	2
やすんだ	休んだ	1
やった	やった	1
やま	山	2
やめた	やめた	1
やめて	やめて	1
やめない	やめない	1
やめました	やめました	1
やめます	やめます	1
やめる	やめる	2
やりました	やりました	1
やります	やります	1
やる	やる	2
ゆうびん	郵便	2
ゆうびんきょく	郵便局	2
ゆうめい	有名	2
ゆっくり	ゆっくり	2
ゆめ	夢	2
よい	良い	3
ようい	用意	2
ようけん	用件	2
ようす	様子	2
よさん	予算	2
よてい	予定	3
よていひょう	予定表	2
よびました	呼びました	1
よびます	呼びます	1
よぶ	呼ぶ	2
よみました	読みました	1
よみます	読みます	1
よむ	読む	3
よやく	予約	3
よやくした	予約した	1
よやくしました	予約しました	1
よやくします	予約します	1
よやくする	予約する	1
よろしく	よろしく	3
よろしくおねがいします	よろしくお願いします	3
よわい	弱い	2
よわかった	弱かった	1
よわく	弱く	1
よわくて	弱くて	1
よわくない	弱くない	1
よんだ	呼んだ	1
よんだ	読んだ	1
らいげつ	来月	3
らいしゅう	来週	3
らいねん	来年	2
らいん	ライン	1
りかい	理解	2
りかいした	理解した	1
りかいしました	理解しました	1
りかいします	理解します	1
りかいする	理解する	1
りもこん	リモコン	2
りゆう	理由	2
りょうかい	了解	3
りょうきん	料金	3
りょうしん	両親	2
りょうり	料理	2
りょうりした	料理した	1
りょうりしました	料理しました	1
りょうりします	料理します	1
りょうりする	料理する	1
りょこう	旅行	3
るーる	ルール	2
れしーと	レシート	2
れすとらん	レストラン	3
れんしゅう	練習	2
れんしゅうした	練習した	1
れんしゅうしました	練習しました	1
れんしゅうします	練習します	1
れんしゅうする	練習する	1
れんらく	連絡	3
れんらくした	連絡した	1
れんらくしてください	連絡してください	3
れんらくしました	連絡しました	1
れんらくします	連絡します	3
れんらくする	連絡する	1
ろくおん	録音	2
ろくおんした	録音した	1
ろくおんしました	録音しました	1
ろくおんします	録音します	1
ろくおんする	録音する	1
わいふぁい	Wi-Fi	2
わかい	若い	2
わかかった	若かった	1
わかく	若く	1
わかくて	若くて	1
わかくない	若くない	1
わかもの	若者	1
わかりました	分かりました	3
わかる	分かる	3
わかれた	別れた	1
わかれて	別れて	1
わかれない	別れない	1
わかれました	別れました	1
わかれます	別れます	1
わかれる	別れる	2
わすれた	忘れた	1
わすれて	忘れて	1
わすれない	忘れない	1
わすれました	忘れました	1
わすれます	忘れます	1
わすれる	忘れる	2
わだい	話題	2
わたし	私	3
わたした	渡した	1
わたしました	渡しました	1
わたします	渡します	1
わたす	渡す	2
わたった	渡った	1
わたりました	渡りました	1
わたります	渡ります	1
わたる	渡る	2
わらいました	笑いました	1
わらいます	笑います	1
わらう	笑う	2
わらった	笑った	1
わりびき	割引	2
わるい	悪い	3
わるかった	悪かった	1
わるく	悪く	1
わるくて	悪くて	1
わるくない	悪くない	1
われた	割れた	1
われて	割れて	1
われない	割れない	1
われました	割れました	1
われます	割れます	1
われる	割れる	2
